battery_kwh,category,cv_shell_composition,cv_shell_cost,cv_shell_ev_customer_share,cv_shell_ev_demand_share,cv_shell_ev_distance_share,cv_shell_ev_route_share,ev_shell_composition,ev_shell_cost,ev_shell_ev_customer_share,ev_shell_ev_demand_share,ev_shell_ev_distance_share,ev_shell_ev_route_share,free_mixed_composition,free_mixed_cost,free_mixed_ev_customer_share,free_mixed_ev_demand_share,free_mixed_ev_distance_share,free_mixed_ev_route_share,instance,phase,seed,size,winner_composition,winner_cv_route_count,winner_ev_customer_share,winner_ev_demand_share,winner_ev_distance_share,winner_ev_route_count,winner_ev_route_share,winner_route_count,winner_status,winner_total_cost,winner_total_customer_count,winner_total_demand,winner_total_distance_m,winner_variant
240.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
240.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
240.0,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1133.2826734620512,0.8,0.8383892330698569,0.7351429717370075,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.8,0.8383892330698569,0.7351429717370075,6,0.8571428571428571,7,OK,1133.2826734620512,20.0,9362.0,1115743.9864220882,free_mixed
240.0,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
240.0,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2167.462886315424,0.9,0.9350082158609357,0.8911302970209383,0.9375,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9350082158609357,0.8911302970209383,15,0.9375,16,OK,2167.462886315424,50.0,23126.0,1820533.3607802272,free_mixed
240.0,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3911.346509308436,0.9466666666666667,0.9623994307919654,0.9361363958444553,0.9642857142857143,e2-multidepot-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9623994307919654,0.9361363958444553,27,0.9642857142857143,28,OK,3911.346509308436,75.0,36542.0,3484846.0381509317,free_mixed
240.0,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4559.864267234642,0.92,0.9292376317923763,0.9106642510360613,0.9354838709677419,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,2,0.92,0.9292376317923763,0.9106642510360613,29,0.9354838709677419,31,OK,4559.864267234642,100.0,44388.0,4279909.988664465,free_mixed
240.0,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7237.563988278228,0.88,0.9131519242422107,0.869490817000958,0.9215686274509803,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,4,0.88,0.9131519242422107,0.869490817000958,47,0.9215686274509803,51,OK,7237.563988278228,150.0,70963.0,6412242.960395033,free_mixed
240.0,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,all_ev,8853.944674073287,1.0,1.0,1.0,1.0,e2-threeshift-200c-01,stage_a,1,200,all_ev,0,1.0,1.0,1.0,70,1.0,70,OK,8853.944674073287,200.0,91471.0,6934765.149322986,free_mixed
240.0,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2330.6157695961338,0.92,0.9333571078322115,0.8693577270880778,0.9411764705882353,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.92,0.9333571078322115,0.8693577270880778,16,0.9411764705882353,17,OK,2330.6157695961338,50.0,22433.0,1971072.6200928125,free_mixed
240.0,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3510.6934951954654,0.8933333333333333,0.9259682721166214,0.8768674914397804,0.9166666666666666,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,2,0.8933333333333333,0.9259682721166214,0.8768674914397804,22,0.9166666666666666,24,OK,3510.6934951954654,75.0,34985.0,3233778.2496449267,free_mixed
240.0,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5156.494528235648,0.86,0.8666851264137682,0.818938703832407,0.875,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,4,0.86,0.8666851264137682,0.818938703832407,28,0.875,32,OK,5156.494528235648,100.0,46949.0,5184691.606072773,free_mixed
240.0,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
240.0,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7162.344218435801,0.98,0.9777060597052953,0.9659144677512043,0.9814814814814815,e2-vanilla-150c-01,stage_a,1,150,ev_heavy_mixed,1,0.98,0.9777060597052953,0.9659144677512043,53,0.9814814814814815,54,OK,7162.344218435801,150.0,70647.0,5992551.814720447,free_mixed
240.0,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1022.7880510461007,0.8,0.7926305582490649,0.7928933396571236,0.8333333333333334,e2-vanilla-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7928933396571236,5,0.8333333333333334,6,OK,1022.7880510461007,15.0,7219.0,1077424.3453525845,free_mixed
240.0,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,10784.063893612261,0.595,0.6456789361001317,0.6588136525303839,0.6805555555555556,e2-vanilla-200c-01,stage_a,1,200,balanced_mixed,23,0.595,0.6456789361001317,0.6588136525303839,49,0.6805555555555556,72,OK,10784.063893612261,200.0,97152.0,9508809.433800632,free_mixed
240.0,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1165.46004683733,0.85,0.8506729331339458,0.7846681058734033,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7846681058734033,6,0.8571428571428571,7,OK,1165.46004683733,20.0,9362.0,1197614.0564661745,free_mixed
240.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,all_ev,1146.069581709001,1.0,1.0,1.0,1.0,e2-vanilla-25c-01,stage_a,1,25,all_ev,0,1.0,1.0,1.0,8,1.0,8,OK,1146.069581709001,25.0,10504.0,1080445.3937303256,free_mixed
240.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2508.5230308872287,0.84,0.8619302949061662,0.8251722802005311,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8619302949061662,0.8251722802005311,14,0.875,16,OK,2508.5230308872287,50.0,23126.0,2461225.2765551256,free_mixed
240.0,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4222.548719476724,0.8,0.836106398117235,0.7947675594379814,0.8461538461538461,e2-vanilla-75c-01,stage_a,1,75,ev_heavy_mixed,4,0.8,0.836106398117235,0.7947675594379814,22,0.8461538461538461,26,OK,4222.548719476724,75.0,36542.0,4247205.300530812,free_mixed
280.0,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4747.375071542779,0.96,0.9698396131972992,0.9212737098118179,0.9714285714285714,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9698396131972992,0.9212737098118179,34,0.9714285714285714,35,OK,4747.375071542779,100.0,46949.0,4040506.587531252,free_mixed
280.0,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
280.0,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7283.27489709778,0.56,0.58932438744745,0.6314123344559777,0.6415094339622641,e2-multidepot-150c-01,stage_a,1,150,all_cv,48,0.0,0.0,0.0,0,0.0,48,OK,7270.566593981815,150.0,70647.0,5328266.541451126,cv_shell
280.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
280.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
280.0,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1133.2826734620512,0.8,0.8383892330698569,0.7351429717370075,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.8,0.8383892330698569,0.7351429717370075,6,0.8571428571428571,7,OK,1133.2826734620512,20.0,9362.0,1115743.9864220882,free_mixed
280.0,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
280.0,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2167.462886315424,0.9,0.9350082158609357,0.8911302970209383,0.9375,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9350082158609357,0.8911302970209383,15,0.9375,16,OK,2167.462886315424,50.0,23126.0,1820533.3607802272,free_mixed
280.0,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3911.346509308436,0.9466666666666667,0.9623994307919654,0.9361363958444553,0.9642857142857143,e2-multidepot-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9623994307919654,0.9361363958444553,27,0.9642857142857143,28,OK,3911.346509308436,75.0,36542.0,3484846.0381509317,free_mixed
280.0,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4559.864267234642,0.92,0.9292376317923763,0.9106642510360613,0.9354838709677419,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,2,0.92,0.9292376317923763,0.9106642510360613,29,0.9354838709677419,31,OK,4559.864267234642,100.0,44388.0,4279909.988664465,free_mixed
280.0,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7237.563988278228,0.88,0.9131519242422107,0.869490817000958,0.9215686274509803,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,4,0.88,0.9131519242422107,0.869490817000958,47,0.9215686274509803,51,OK,7237.563988278228,150.0,70963.0,6412242.960395033,free_mixed
280.0,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,all_ev,8853.944674073287,1.0,1.0,1.0,1.0,e2-threeshift-200c-01,stage_a,1,200,all_ev,0,1.0,1.0,1.0,70,1.0,70,OK,8853.944674073287,200.0,91471.0,6934765.149322986,free_mixed
280.0,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2330.6157695961338,0.92,0.9333571078322115,0.8693577270880778,0.9411764705882353,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.92,0.9333571078322115,0.8693577270880778,16,0.9411764705882353,17,OK,2330.6157695961338,50.0,22433.0,1971072.6200928125,free_mixed
280.0,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3510.6934951954654,0.8933333333333333,0.9259682721166214,0.8768674914397804,0.9166666666666666,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,2,0.8933333333333333,0.9259682721166214,0.8768674914397804,22,0.9166666666666666,24,OK,3510.6934951954654,75.0,34985.0,3233778.2496449267,free_mixed
280.0,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5156.494528235648,0.86,0.8666851264137682,0.818938703832407,0.875,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,4,0.86,0.8666851264137682,0.818938703832407,28,0.875,32,OK,5156.494528235648,100.0,46949.0,5184691.606072773,free_mixed
280.0,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
280.0,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7162.344218435801,0.98,0.9777060597052953,0.9659144677512043,0.9814814814814815,e2-vanilla-150c-01,stage_a,1,150,ev_heavy_mixed,1,0.98,0.9777060597052953,0.9659144677512043,53,0.9814814814814815,54,OK,7162.344218435801,150.0,70647.0,5992551.814720447,free_mixed
280.0,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1022.7880510461007,0.8,0.7926305582490649,0.7928933396571236,0.8333333333333334,e2-vanilla-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7928933396571236,5,0.8333333333333334,6,OK,1022.7880510461007,15.0,7219.0,1077424.3453525845,free_mixed
280.0,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,10784.063893612261,0.595,0.6456789361001317,0.6588136525303839,0.6805555555555556,e2-vanilla-200c-01,stage_a,1,200,balanced_mixed,23,0.595,0.6456789361001317,0.6588136525303839,49,0.6805555555555556,72,OK,10784.063893612261,200.0,97152.0,9508809.433800632,free_mixed
280.0,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1165.46004683733,0.85,0.8506729331339458,0.7846681058734033,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7846681058734033,6,0.8571428571428571,7,OK,1165.46004683733,20.0,9362.0,1197614.0564661745,free_mixed
280.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,all_ev,1146.069581709001,1.0,1.0,1.0,1.0,e2-vanilla-25c-01,stage_a,1,25,all_ev,0,1.0,1.0,1.0,8,1.0,8,OK,1146.069581709001,25.0,10504.0,1080445.3937303256,free_mixed
280.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2508.5230308872287,0.84,0.8619302949061662,0.8251722802005311,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8619302949061662,0.8251722802005311,14,0.875,16,OK,2508.5230308872287,50.0,23126.0,2461225.2765551256,free_mixed
280.0,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4222.548719476724,0.8,0.836106398117235,0.7947675594379814,0.8461538461538461,e2-vanilla-75c-01,stage_a,1,75,ev_heavy_mixed,4,0.8,0.836106398117235,0.7947675594379814,22,0.8461538461538461,26,OK,4222.548719476724,75.0,36542.0,4247205.300530812,free_mixed
282.0,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4747.375071542779,0.96,0.9698396131972992,0.9212737098118179,0.9714285714285714,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9698396131972992,0.9212737098118179,34,0.9714285714285714,35,OK,4747.375071542779,100.0,46949.0,4040506.587531252,free_mixed
282.0,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
282.0,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7283.27489709778,0.56,0.58932438744745,0.6314123344559777,0.6415094339622641,e2-multidepot-150c-01,stage_a,1,150,all_cv,48,0.0,0.0,0.0,0,0.0,48,OK,7270.566593981815,150.0,70647.0,5328266.541451126,cv_shell
282.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
282.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
282.0,multidepot,all_cv,1172.824422818402,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1133.2826734620512,0.8,0.8383892330698569,0.7351429717370075,0.8571428571428571,e2-multidepot-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.8,0.8383892330698569,0.7351429717370075,6,0.8571428571428571,7,OK,1133.2826734620512,20.0,9362.0,1115743.9864220882,free_mixed
282.0,multidepot,all_cv,1045.8722145551653,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1005.5152335360167,0.8,0.8535795887281036,0.6721325420601498,0.875,e2-multidepot-25c-01,stage_a,1,25,ev_heavy_mixed,1,0.8,0.8535795887281036,0.6721325420601498,7,0.875,8,OK,1005.5152335360167,25.0,10504.0,694860.8390254433,free_mixed
282.0,multidepot,all_cv,2426.9046973084396,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2167.462886315424,0.9,0.9350082158609357,0.8911302970209383,0.9375,e2-multidepot-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.9,0.9350082158609357,0.8911302970209383,15,0.9375,16,OK,2167.462886315424,50.0,23126.0,1820533.3607802272,free_mixed
282.0,multidepot,all_cv,4257.4366557039775,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3911.346509308436,0.9466666666666667,0.9623994307919654,0.9361363958444553,0.9642857142857143,e2-multidepot-75c-01,stage_a,1,75,ev_heavy_mixed,1,0.9466666666666667,0.9623994307919654,0.9361363958444553,27,0.9642857142857143,28,OK,3911.346509308436,75.0,36542.0,3484846.0381509317,free_mixed
282.0,threeshift,all_cv,5107.53757812103,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4559.864267234642,0.92,0.9292376317923763,0.9106642510360613,0.9354838709677419,e2-threeshift-100c-01,stage_a,1,100,ev_heavy_mixed,2,0.92,0.9292376317923763,0.9106642510360613,29,0.9354838709677419,31,OK,4559.864267234642,100.0,44388.0,4279909.988664465,free_mixed
282.0,threeshift,all_cv,8525.481461998606,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7237.563988278228,0.88,0.9131519242422107,0.869490817000958,0.9215686274509803,e2-threeshift-150c-01,stage_a,1,150,ev_heavy_mixed,4,0.88,0.9131519242422107,0.869490817000958,47,0.9215686274509803,51,OK,7237.563988278228,150.0,70963.0,6412242.960395033,free_mixed
282.0,threeshift,all_cv,9537.791917774082,0.0,0.0,0.0,0.0,,,,,,,all_ev,8853.944674073287,1.0,1.0,1.0,1.0,e2-threeshift-200c-01,stage_a,1,200,all_ev,0,1.0,1.0,1.0,70,1.0,70,OK,8853.944674073287,200.0,91471.0,6934765.149322986,free_mixed
282.0,threeshift,all_cv,2462.8943357576422,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2330.6157695961338,0.92,0.9333571078322115,0.8693577270880778,0.9411764705882353,e2-threeshift-50c-01,stage_a,1,50,ev_heavy_mixed,1,0.92,0.9333571078322115,0.8693577270880778,16,0.9411764705882353,17,OK,2330.6157695961338,50.0,22433.0,1971072.6200928125,free_mixed
282.0,threeshift,all_cv,3960.5538278976487,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,3510.6934951954654,0.8933333333333333,0.9259682721166214,0.8768674914397804,0.9166666666666666,e2-threeshift-75c-01,stage_a,1,75,ev_heavy_mixed,2,0.8933333333333333,0.9259682721166214,0.8768674914397804,22,0.9166666666666666,24,OK,3510.6934951954654,75.0,34985.0,3233778.2496449267,free_mixed
282.0,vanilla,all_cv,5826.874187184658,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,5156.494528235648,0.86,0.8666851264137682,0.818938703832407,0.875,e2-vanilla-100c-01,stage_a,1,100,ev_heavy_mixed,4,0.86,0.8666851264137682,0.818938703832407,28,0.875,32,OK,5156.494528235648,100.0,46949.0,5184691.606072773,free_mixed
282.0,vanilla,all_cv,725.5299337929874,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,669.2626061304045,0.7,0.7545406453888203,0.6493442543727527,0.75,e2-vanilla-10c-01,stage_a,1,10,balanced_mixed,1,0.7,0.7545406453888203,0.6493442543727527,3,0.75,4,OK,669.2626061304045,10.0,5671.0,658830.8327261789,free_mixed
282.0,vanilla,all_cv,7592.641707650496,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,7162.344218435801,0.98,0.9777060597052953,0.9659144677512043,0.9814814814814815,e2-vanilla-150c-01,stage_a,1,150,ev_heavy_mixed,1,0.98,0.9777060597052953,0.9659144677512043,53,0.9814814814814815,54,OK,7162.344218435801,150.0,70647.0,5992551.814720447,free_mixed
282.0,vanilla,all_cv,1050.287293367975,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1022.7880510461007,0.8,0.7926305582490649,0.7928933396571236,0.8333333333333334,e2-vanilla-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7928933396571236,5,0.8333333333333334,6,OK,1022.7880510461007,15.0,7219.0,1077424.3453525845,free_mixed
282.0,vanilla,all_cv,11164.214856565932,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,10784.063893612261,0.595,0.6456789361001317,0.6588136525303839,0.6805555555555556,e2-vanilla-200c-01,stage_a,1,200,balanced_mixed,23,0.595,0.6456789361001317,0.6588136525303839,49,0.6805555555555556,72,OK,10784.063893612261,200.0,97152.0,9508809.433800632,free_mixed
282.0,vanilla,all_cv,1301.9615626919804,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,1165.46004683733,0.85,0.8506729331339458,0.7846681058734033,0.8571428571428571,e2-vanilla-20c-01,stage_a,1,20,ev_heavy_mixed,1,0.85,0.8506729331339458,0.7846681058734033,6,0.8571428571428571,7,OK,1165.46004683733,20.0,9362.0,1197614.0564661745,free_mixed
282.0,vanilla,all_cv,1213.2666144034245,0.0,0.0,0.0,0.0,,,,,,,all_ev,1146.069581709001,1.0,1.0,1.0,1.0,e2-vanilla-25c-01,stage_a,1,25,all_ev,0,1.0,1.0,1.0,8,1.0,8,OK,1146.069581709001,25.0,10504.0,1080445.3937303256,free_mixed
282.0,vanilla,all_cv,2752.305491322416,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,2508.5230308872287,0.84,0.8619302949061662,0.8251722802005311,0.875,e2-vanilla-50c-01,stage_a,1,50,ev_heavy_mixed,2,0.84,0.8619302949061662,0.8251722802005311,14,0.875,16,OK,2508.5230308872287,50.0,23126.0,2461225.2765551256,free_mixed
282.0,vanilla,all_cv,4668.631771653173,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4222.548719476724,0.8,0.836106398117235,0.7947675594379814,0.8461538461538461,e2-vanilla-75c-01,stage_a,1,75,ev_heavy_mixed,4,0.8,0.836106398117235,0.7947675594379814,22,0.8461538461538461,26,OK,4222.548719476724,75.0,36542.0,4247205.300530812,free_mixed
291.0,multidepot,all_cv,5059.385878752753,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,4747.375071542779,0.96,0.9698396131972992,0.9212737098118179,0.9714285714285714,e2-multidepot-100c-01,stage_a,1,100,ev_heavy_mixed,1,0.96,0.9698396131972992,0.9212737098118179,34,0.9714285714285714,35,OK,4747.375071542779,100.0,46949.0,4040506.587531252,free_mixed
291.0,multidepot,all_cv,629.1244202104523,0.0,0.0,0.0,0.0,all_ev,585.3439824113559,1.0,1.0,1.0,1.0,all_ev,546.2081604849566,1.0,1.0,1.0,1.0,e2-multidepot-10c-01,stage_a,1,10,all_ev,0,1.0,1.0,1.0,4,1.0,4,OK,546.2081604849566,10.0,5671.0,484356.7224599989,free_mixed
291.0,multidepot,all_cv,7270.566593981815,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,7283.27489709778,0.56,0.58932438744745,0.6314123344559777,0.6415094339622641,e2-multidepot-150c-01,stage_a,1,150,all_cv,48,0.0,0.0,0.0,0,0.0,48,OK,7270.566593981815,150.0,70647.0,5328266.541451126,cv_shell
291.0,multidepot,all_cv,945.2956479699312,0.0,0.0,0.0,0.0,,,,,,,ev_heavy_mixed,902.1501417814068,0.8,0.7926305582490649,0.7278694611925719,0.8333333333333334,e2-multidepot-15c-01,stage_a,1,15,ev_heavy_mixed,1,0.8,0.7926305582490649,0.7278694611925719,5,0.8333333333333334,6,OK,902.1501417814068,15.0,7219.0,819980.5832743704,free_mixed
291.0,multidepot,all_cv,9549.623080396133,0.0,0.0,0.0,0.0,,,,,,,balanced_mixed,9526.395294061434,0.77,0.7700922266139657,0.7307208684890634,0.7972972972972973,e2-multidepot-200c-01,stage_a,1,200,balanced_mixed,15,0.77,0.7700922266139657,0.7307208684890634,59,0.7972972972972973,74,OK,9526.395294061434,200.0,97152.0,6993301.4142534,free_mixed
